Dataset,ROI,Analysis,p_value,R,SE,Empirical_p_value,Avg_R,pFDR
UKBB_RS,rLimbicA_TempPole_1,allcov,2.43E-26,0.024118072,0.987867363,0,2.41E-06,8.78E-25
UKBB_RS,rContA_IPS_1,allcov,1.55E-08,0.007756107,0.996114397,0,2.01E-06,2.19E-08
UKBB_RS,rContA_PFCl_1,allcov,2.74E-17,0.015910087,0.992013061,0,-1.84E-06,1.44E-16
UKBB_RS,rContA_PFCl_2,allcov,1.23E-12,0.011616569,0.994174749,0,-1.02E-07,2.79E-12
UKBB_RS,rContB_Temp_1,allcov,2.20E-06,0.005682954,0.997154475,0,1.15E-05,2.69E-06
UKBB_RS,rContB_IPL_1,allcov,2.99E-10,0.00938181,0.995298041,0,-8.34E-06,4.99E-10
UKBB_RS,rContB_PFCld_1,allcov,1.19E-11,0.01069797,0.994636632,0,-8.73E-06,2.33E-11
UKBB_RS,rContB_PFClv_1,allcov,8.11E-26,0.023647235,0.988105644,0,5.77E-06,2.03E-24
UKBB_RS,rContC_Cingp_1,allcov,2.21E-05,0.004699558,0.997647454,0,-6.49E-06,2.63E-05
UKBB_RS,rContC_pCun_1,allcov,0.001238033,0.002930686,0.998533582,6.00E-04,7.05E-06,0.001289617
UKBB_RS,rDefaultA_IPL_1,allcov,6.00E-21,0.019247917,0.99032928,0,9.90E-06,5.00E-20
UKBB_RS,rDefaultA_PFCd_1,allcov,1.41E-09,0.008747514,0.995616636,0,3.32E-06,2.20E-09
UKBB_RS,rDefaultA_pCunPCC_1,allcov,0.014137562,0.001804356,0.999097415,0.0142,-6.95E-06,0.014280365
UKBB_RS,rDefaultA_PFCm_1,allcov,1.10E-15,0.014437664,0.992754922,0,-1.89E-05,4.08E-15
UKBB_RS,rDefaultB_PFCd_1,allcov,5.41E-11,0.010080468,0.994947,0,1.46E-06,1.00E-10
UKBB_RS,rDefaultB_PFCv_1,allcov,1.14E-13,0.012575593,0.99369231,0,-9.86E-06,2.78E-13
UKBB_RS,rDefaultB_PFCv_2,allcov,2.84E-14,0.013134362,0.993411112,0,-5.49E-06,7.69E-14
UKBB_RS,rDefaultC_Rsp_1,allcov,9.39E-05,0.004072468,0.997961689,4.00E-04,7.89E-06,1.03E-04
UKBB_RS,rDefaultC_PHC_1,allcov,1.32E-15,0.014365769,0.992791132,0,1.14E-05,4.39E-15
UKBB_RS,rTempPar_1,allcov,4.23E-21,0.019385904,0.990259611,0,-1.31E-06,3.84E-20
UKBB_RS,rTempPar_2,allcov,6.59E-14,0.012796781,0.993581008,0,1.26E-06,1.65E-13
UKBB_RS,rTempPar_3,allcov,5.33E-09,0.00819882,0.995892153,0,-5.02E-06,7.72E-09
