Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
UCLA_SCAP_SCZ_adj,lDefaultB_Temp_2,corrected,-0.168549433,0.423234263,0.718195917,-0.803004529,0.209898484,161
UCLA_SCAP_SCZ_adj,lDefaultC_PHC_1,standard,0.017591359,0.926362292,0.961622193,0.092572091,0.190028752,161
UCLA_SCAP_SCZ_adj,lDefaultC_PHC_1,corrected,-0.023423038,0.911294321,0.95925718,-0.111593001,0.209897017,161
UCLA_SCAP_SCZ_adj,lDefaultC_Rsp_1,standard,-0.158569843,0.405305761,0.718195917,-0.834445891,0.190030108,161
UCLA_SCAP_SCZ_adj,lDefaultC_Rsp_1,corrected,-0.161622734,0.442500041,0.718195917,-0.770004734,0.209898364,161
UCLA_SCAP_SCZ_adj,lDorsAttnA_ParOcc_1,standard,0.044925928,0.813419743,0.919118353,0.236416353,0.190028852,161
UCLA_SCAP_SCZ_adj,lDorsAttnA_ParOcc_1,corrected,-0.058126393,0.782214151,0.919118353,-0.276927955,0.209897166,161
UCLA_SCAP_SCZ_adj,lDorsAttnA_SPL_1,standard,-0.271031873,0.155797832,0.472078242,-1.426237873,0.190032727,161
UCLA_SCAP_SCZ_adj,lDorsAttnA_SPL_1,corrected,-0.158852514,0.450344728,0.718195917,-0.756806991,0.209898317,161
UCLA_SCAP_SCZ_adj,lDorsAttnA_TempOcc_1,standard,-0.528664274,0.006072892,0.161247156,-2.781803272,0.190043731,161
UCLA_SCAP_SCZ_adj,lDorsAttnA_TempOcc_1,corrected,-0.610573978,0.004178263,0.161247156,-2.908654741,0.209916278,161
UCLA_SCAP_SCZ_adj,lDorsAttnB_FEF_1,standard,-0.119618616,0.52995966,0.771022065,-0.629473864,0.19002952,161
UCLA_SCAP_SCZ_adj,lDorsAttnB_FEF_1,corrected,-0.057522293,0.78442082,0.919118353,-0.274049885,0.209897162,161
UCLA_SCAP_SCZ_adj,lDorsAttnB_PostC_1,standard,-0.078740428,0.679179752,0.871713074,-0.414359893,0.190029077,161
UCLA_SCAP_SCZ_adj,lDorsAttnB_PostC_1,corrected,-0.078613921,0.708531675,0.893852536,-0.374535144,0.209897315,161
UCLA_SCAP_SCZ_adj,lDorsAttnB_PostC_2,standard,-0.221561687,0.245425687,0.584145952,-1.165921405,0.190031409,161
UCLA_SCAP_SCZ_adj,lDorsAttnB_PostC_2,corrected,-0.148044164,0.481701255,0.732395397,-0.705314311,0.209898143,161
UCLA_SCAP_SCZ_adj,lDorsAttnB_PostC_3,standard,-0.14086302,0.459645387,0.718195917,-0.741267974,0.190029821,161
UCLA_SCAP_SCZ_adj,lDorsAttnB_PostC_3,corrected,-0.190295252,0.366060504,0.692735294,-0.90660436,0.209898894,161
UCLA_SCAP_SCZ_adj,lLimbicA_TempPole_1,standard,-0.08337727,0.661442146,0.864630257,-0.438760496,0.190029118,161
UCLA_SCAP_SCZ_adj,lLimbicA_TempPole_1,corrected,-0.054161255,0.796729609,0.919118353,-0.258037121,0.209897145,161
UCLA_SCAP_SCZ_adj,lLimbicA_TempPole_2,standard,-0.14736538,0.439227029,0.718195917,-0.775485136,0.190029922,161
UCLA_SCAP_SCZ_adj,lLimbicA_TempPole_2,corrected,-0.180601977,0.390919206,0.717282947,-0.860424446,0.209898705,161
UCLA_SCAP_SCZ_adj,lLimbicB_OFC_1,standard,-0.167040032,0.380743436,0.708967591,-0.879018078,0.190030258,161
