Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
LIBD_FI,rSomMotA_3,corrected,-0.025610658,0.561833067,0.673589392,-0.580518373,0.044116878,498
LIBD_FI,rSomMotA_4,standard,0.028790047,0.61958546,0.650778604,0.496751884,0.057956594,498
LIBD_FI,rSomMotA_4,corrected,0.02313646,0.546446408,0.704074386,0.603515212,0.038336167,498
LIBD_FI,rSomMotB_Aud_1,standard,-0.19604805,0.000107399,0.000846721,-3.904895782,0.050205706,498
LIBD_FI,rSomMotB_Aud_1,corrected,-0.181892132,4.66E-05,0.001431989,-4.109182672,0.044264796,498
LIBD_FI,rSomMotB_Cent_1,standard,-0.019524817,0.706212868,0.758338701,-0.377165564,0.051767231,498
LIBD_FI,rSomMotB_Cent_1,corrected,-0.017566656,0.682504831,0.767622683,-0.409292181,0.042919598,498
LIBD_FI,rSomMotB_S2_1,standard,-0.165170937,0.001750537,0.005069977,-3.146801276,0.052488519,498
LIBD_FI,rSomMotB_S2_1,corrected,-0.146574068,0.000583047,0.012503836,-3.462120357,0.042336503,498
LIBD_FI,rSomMotB_S2_2,standard,-0.108552961,0.027851405,0.06977323,-2.20590201,0.049210237,498
LIBD_FI,rSomMotB_S2_2,corrected,-0.102744412,0.023310205,0.080728711,-2.275474562,0.04515296,498
LIBD_FI,rTempPar_1,standard,-0.206821805,2.63E-05,0.000506224,-4.243790691,0.048735157,498
LIBD_FI,rTempPar_1,corrected,-0.197681943,1.77E-05,0.000583641,-4.334941707,0.045601984,498
LIBD_FI,rTempPar_2,standard,-0.153117803,0.003313222,0.011025456,-2.951478952,0.051878331,498
LIBD_FI,rTempPar_2,corrected,-0.137475018,0.001417137,0.01860934,-3.209516264,0.042833563,498
LIBD_FI,rTempPar_3,standard,-0.100273532,0.116823244,0.092829323,-1.571004097,0.063827671,498
LIBD_FI,rTempPar_3,corrected,-0.073171463,0.036070982,0.206766804,-2.101933971,0.034811495,498
LIBD_FI,rVisCent_ExStr_1,standard,-0.108502601,0.060062894,0.06977323,-1.8846663,0.057571253,498
LIBD_FI,rVisCent_ExStr_1,corrected,-0.087781362,0.023374032,0.134010212,-2.274419009,0.038595071,498
LIBD_FI,rVisCent_ExStr_2,standard,-0.013612499,0.923052243,0.820628232,-0.096639142,0.140859063,498
LIBD_FI,rVisCent_ExStr_2,corrected,-0.004501007,0.775493679,0.941890044,-0.285354441,0.01577339,498
LIBD_FI,rVisCent_ExStr_3,standard,0.001699439,0.866235368,0.981410184,0.168530121,0.010083889,498
LIBD_FI,rVisCent_ExStr_3,corrected,0.00784936,0.971596082,0.893026152,0.035624823,0.220334005,498
LIBD_FI,rVisPeri_ExStrInf_1,standard,-0.093414899,0.066100502,0.119480415,-1.8418298,0.050718529,498
LIBD_FI,rVisPeri_ExStrInf_1,corrected,-0.085786083,0.050779176,0.140639367,-1.958171786,0.043809273,498
LIBD_FI,rVisPeri_ExStrSup_1,standard,0.045493565,0.435593125,0.460442376,0.780292618,0.058303211,498
LIBD_FI,rVisPeri_ExStrSup_1,corrected,0.036342603,0.340727358,0.541109472,0.953661081,0.03810851,498
LIBD_FI,rVisPeri_StriCal_1,standard,0.021382058,0.549390927,0.73756051,0.599085693,0.035691151,498
LIBD_FI,rVisPeri_StriCal_1,corrected,0.027902729,0.654189894,0.650778604,0.448224807,0.062251639,498
