Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
UCLA_REST_SCZ_adj,lDefaultC_Rsp_1,standard,-0.158569843,0.405305761,0.711062739,-0.83443144,0.190033399,162
UCLA_REST_SCZ_adj,lDefaultC_Rsp_1,corrected,-0.274527453,0.182826458,0.511894389,-1.338209864,0.205145292,162
UCLA_REST_SCZ_adj,lDorsAttnA_ParOcc_1,standard,0.044925928,0.813419743,0.930163471,0.236413804,0.1900309,162
UCLA_REST_SCZ_adj,lDorsAttnA_ParOcc_1,corrected,0.02019523,0.921706756,0.95449955,0.098447385,0.205137292,162
UCLA_REST_SCZ_adj,lDorsAttnA_SPL_1,standard,-0.271031873,0.155797832,0.486383643,-1.426193768,0.190038604,162
UCLA_REST_SCZ_adj,lDorsAttnA_SPL_1,corrected,-0.24816656,0.228264479,0.561437639,-1.209719858,0.205143826,162
UCLA_REST_SCZ_adj,lDorsAttnA_TempOcc_1,standard,-0.528664274,0.006072892,0.175830464,-2.781558253,0.190060472,162
UCLA_REST_SCZ_adj,lDorsAttnA_TempOcc_1,corrected,-0.497661736,0.016450991,0.187999358,-2.425684258,0.205163444,162
UCLA_REST_SCZ_adj,lDorsAttnB_FEF_1,standard,-0.119618616,0.52995966,0.805112826,-0.62946489,0.190032229,162
UCLA_REST_SCZ_adj,lDorsAttnB_FEF_1,corrected,-0.128692907,0.531374465,0.805112826,-0.627344841,0.205139022,162
UCLA_REST_SCZ_adj,lDorsAttnB_PostC_1,standard,-0.078740428,0.679179752,0.877337029,-0.414354936,0.19003135,162
UCLA_REST_SCZ_adj,lDorsAttnB_PostC_1,corrected,0.013820068,0.946375803,0.960787617,0.067369855,0.205137267,162
UCLA_REST_SCZ_adj,lDorsAttnB_PostC_2,standard,-0.221561687,0.245425687,0.561437639,-1.16589334,0.190035983,162
UCLA_REST_SCZ_adj,lDorsAttnB_PostC_2,corrected,-0.175034941,0.394866527,0.705118799,-0.853244087,0.205140526,162
UCLA_REST_SCZ_adj,lDorsAttnB_PostC_3,standard,-0.14086302,0.459645387,0.759744442,-0.741256246,0.190032827,162
UCLA_REST_SCZ_adj,lDorsAttnB_PostC_3,corrected,-0.20929857,0.309225223,0.628885787,-1.020262256,0.205141932,162
UCLA_REST_SCZ_adj,lLimbicA_TempPole_1,standard,-0.08337727,0.661442146,0.877337029,-0.438755154,0.190031431,162
UCLA_REST_SCZ_adj,lLimbicA_TempPole_1,corrected,-0.025929354,0.89958236,0.95449955,-0.126399984,0.20513732,162
